site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	huc_cd	basin_cd	drain_area_va	contrib_drain_area_va
02385170	34.74341435	-84.88049750	U	NAD83	13	313	03150101	ga08	176	176
02385500	34.78841288	-84.97494530	U	NAD83	13	313	03150101	ga08	38.10	38.1
02385800	34.71666667	-84.77000000	S	NAD83	13	213	03150101	ga08	64.0	64.0
02387000	34.66674940	-84.92827650	S	NAD83	13	313	03150101	ga08	687	687
02387500	34.57711110	-84.94185280	S	NAD83	13	129	03150103	ga08	1602.00	1602
02387600	34.49564266	-84.96522140	U	NAD83	13	129	03150103	ga08	62.6	62.6
02388320	34.37166667	-85.26388889	S	NAD83	13	115	03150103	ga08	16.60	16.60
02388350	34.36092389	-85.14022740	U	NAD83	13	115	03150103	ga08	224	224
02388500	34.29842576	-85.13800500	S	NAD83	13	115	03150103	ga08	2115.00	2115
02388900	34.51555556	-84.06027780	S	NAD83	13	187	03150104	ga08	69.7	69.7
02388975	34.40898469	-84.01963180	S	NAD83	13	085	03150104	ga08	97.3	
02389150	34.35805556	-84.11333330	S	NAD83	13	085	03150104	ga08	131	131
02390000	34.42564847	-84.21186180	U	NAD83	13	085	03150104	ga08	89.00	
02390140	34.29314970	-84.26353190	S	NAD83	13	057	03150104	ga08	49.3	49.3
02390475	34.37481507	-84.34742290	S	NAD83	13	057	03150104	ga08	68.2	
02391540	34.31064940	-84.40325870	U	NAD83	13	057	03150104	ga08	73.2	73.2
02391860	34.25000000	-84.46666670	S	NAD83	13	057	03150104	ga08	600.00	
02392000	34.23992866	-84.49467330	S	NAD83	13	057	03150104	ga08	613	
02392360	34.26342820	-84.59548720	U	NAD83	13	057	03150104	ga08	56.5	56.5
02392780	34.12232010	-84.50437489	U	NAD83	13	057	03150104	ga08	139	139
02392950	34.05638889	-84.53555560	S	NAD83	13	067	03150104	ga08	25.5	25.5
02392975	34.06833330	-84.53555560	S	NAD83	13	067	03150104	ga08	33.6	33.6
02393377	34.01694444	-84.64333330	S	NAD83	13	067	03150104	ga08	3.6	
02393419	33.99527778	-84.69305560	S	NAD83	13	067	03150104	ga08	14.1	
02394000	34.16315298	-84.74104740	S	NAD83	13	015	03150104	ga08	1122	1122
02394670	34.14287530	-84.83882860	S	NAD83	13	015	03150104	ga08	1345.00	1345.00
02395000	34.20903968	-84.97867490	S	NAD83	13	015	03150104	ga08	1634.00	1634
02395120	34.24277778	-84.88972220	S	NAD83	13	015	03150104	ga08	33.10	33.10
02395980	34.23231660	-85.11689320	S	NAD83	13	115	03150104	ga08	1801	1801
02397000	34.20037286	-85.25661960	S	NAD83	13	115	03150105	ga08	4040.00	4040
02397410	33.99593419	-85.26467400	U	NAD83	13	233	03150105	ga08	66.90	66.90
02397500	34.06145999	-85.31302300	U	NAD83	13	233	03150105	ga08	115.00	
02398000	34.46638889	-85.33611110	U	NAD83	13	055	03150105	ga08	192	192
02398300	34.29036965	-85.50912680	U	NAD83	01	019	03150105	al06	366.00	366.00
02399200	34.28898130	-85.68052040	U	NAD83	01	019	03150105	al06	199.00	199.00
02400100	34.06509836	-85.61412870	U	NAD83	01	019	03150105	al06	252.00	252.00
02400680	34.43814386	-85.76719070	S	NAD83	01	049	03150106	al06	55.4	55.4
02401000	34.09815150	-86.03802860	U	NAD83	01	055	03150106	al06	182.00	182.00
02401390	33.83982110	-86.26275590	S	NAD83	01	115	03150106	al06	141.00	141.00
02404400	33.54843830	-86.09691630	U	NAD83	01	121	03150106	al06	481.00	481.00
02405500	33.44760728	-86.38692400	S	NAD83	01	117	03150106	al06	193.00	193.00
02406500	33.35955497	-86.23414140	U	NAD83	01	121	03150106	al06	150.00	150.00
02406930	33.21178164	-86.27330800	S	NAD83	01	121	03150107	al06	16.5	16.5
02407514	33.32066689	-86.49525920	S	NAD83	01	117	03150107	al06	142.0	142
02408540	32.91678960	-86.27025070	U	NAD83	01	037	03150107	al06	263.00	263.00
02411930	33.74093858	-85.33634200	S	NAD83	13	143	03150108	al07	272	272
02412000	33.62288500	-85.51328940	U	NAD83	01	029	03150108	al07	448.00	448.00
02413000	33.59733215	-85.08022270	U	NAD83	13	045	03150108	ga08	95.1	95.1
02413210	33.49288950	-85.27911530	S	NAD83	13	045	03150108	ga08	245	
02413300	33.43733498	-85.39911800	U	NAD83	01	111	03150108	al07	406.00	406.00
02414500	33.11678684	-85.56078750	U	NAD83	01	111	03150109	al07	1675.00	1675.00
02414715	32.97734526	-85.73968080	U	NAD83	01	123	03150109	al07	2058.00	2058.00
02415000	33.06539786	-85.87801860	U	NAD83	01	123	03150109	al07	190.00	190.00
02418230	32.62680015	-85.58800760	S	NAD83	01	081	03150110	al07	71.3	71.3
02418760	32.54819180	-85.48050440	S	NAD83	01	081	03150110	al07	45.8	45.8
02419000	32.47680450	-85.69495359	U	NAD83	01	087	03150110	al07	333.00	333.00
02419890	32.43985898	-86.19552220	U	NAD83	01	101	03150110	al07	4646.00	4646.00
02420000	32.41152597	-86.40830579	U	NAD83	01	101	03150201	al08	15087.00	15087.00
02421000	32.30736239	-86.29941260	U	NAD83	01	101	03150201	al08	290.00	290.00
02422500	32.58291030	-86.90359910	U	NAD83	01	047	03150201	al09	203.00	203.00
02423130	33.62232504	-86.59943100	U	NAD83	01	073	03150202	al09	19.70	19.70
02423160	33.60371416	-86.54915170	U	NAD83	01	115	03150202	al09		
02423380	33.48177240	-86.71276530	S	NAD83	01	073	03150202	al09	140.00	140.00
02423397	33.53454886	-86.56248470	S	NAD83	01	073	03150202	al09	17.0	17.0
02423400	33.49982730	-86.61415210	S	NAD83	01	073	03150202	al09	24.40	24.40
02423414	33.43982948	-86.69887580	S	NAD83	01	117	03150202	al09	47.0	47.0
02423425	33.41566370	-86.73970990	U	NAD83	01	117	03150202	al09	201.00	
02423496	33.36927670	-86.78415510	U	NAD83	01	073	03150202	al09	226	226
02423500	33.36344373	-86.81304460	U	NAD83	01	073	03150202	al09	230.00	
0242354750	33.31344546	-86.80637750	S	NAD83	01	117	03150202	al09	25.6	25.6
02423555	33.28455786	-86.88249010	U	NAD83	01	117	03150202	al09	335.00	335.00
02423630	33.32622340	-86.94971410	U	NAD83	01	073	03150202	al09	72.30	
02424000	32.94512380	-87.13916230	S	NAD83	01	007	03150202	al09	1027.00	1027.00
02425000	32.44402456	-87.18027150	U	NAD83	01	047	03150202	al09	1766.00	1766.00
02427250	31.99625809	-87.06831870	U	NAD83	01	131	03150203	al10	261.00	261
02427830	31.94126020	-87.18665380	S	NAD83	01	131	03150203	al10	21.7	
02428400	31.61515849	-87.55054800	S	NAD83	01	099	03150204	al10	21473.00	21473.00
02430085	34.46666667	-88.28361110	5	NAD83	28	141	03160101	ms01	15.7	15.7
02430680	34.45277778	-88.57722220	5	NAD83	28	081	03160101	ms01	131	131
02430880	34.30444444	-88.37111110	5	NAD83	28	057	03160101	ms01	19.1	19.1
02431000	34.26500000	-88.44527780	5	NAD83	28	057	03160101	ms01	612	612
02432500	34.23916667	-88.27166670	5	NAD83	28	057	03160101	ms01	136	136
02433500	34.01138889	-88.51361110	5	NAD83	28	095	03160101	ms01	1226	1226
02436500	34.05916667	-88.62805560	5	NAD83	28	095	03160102	ms01	620	620
02437000	33.98555556	-88.55111110	5	NAD83	28	095	03160101	ms01	1930	1930
02438000	34.10621294	-87.98947650	S	NAD83	01	093	03160103	al11	277.00	
02439400	33.79000000	-88.31527780	5	NAD83	28	095	03160103	ms01	798	798
02443500	33.51416667	-88.39527780	5	NAD83	28	087	03160105	ms01	715	715
02444160	33.21067874	-88.28864540	S	NAD83	01	107	03160106	al11	5750.00	
02446500	33.25706249	-87.77640220	U	NAD83	01	125	03160107	al11	528.00	
02447025	32.84818560	-88.15613630	U	NAD83	01	063	03160106	al11	7230.00	
02448000	33.10194444	-88.56166670	5	NAD83	28	103	03160108	ms01	768	768
02448500	32.93262870	-88.29781030	U	NAD83	01	119	03160108	al11	1097.00	
02448900	32.80707585	-88.31197610	U	NAD83	01	119	03160108	al11	158.00	158.00
02449882	34.07981980	-86.60777000	U	NAD83	01	009	03160109	al12	13.0	13.0
02450000	33.99509935	-86.74888579	U	NAD83	01	009	03160109	al12	365.00	365.00
02450180	33.87204689	-86.92222110	U	NAD83	01	043	03160109	al12	487.00	487.00
02450250	34.28537757	-87.39890840	U	NAD83	01	133	03160110	al12	92.10	92.10
02450825	34.08121506	-87.42279300	U	NAD83	01	133	03160110	al12	101	101
02453000	33.90843985	-87.25695140	U	NAD83	01	127	03160109	al12	181.00	181.00
02453500	33.75760677	-87.17027910	U	NAD83	01	127	03160109	al12	1916.00	
02454055	33.74177560	-87.32694830	U	NAD83	01	127	03160109	al12	143	143
02455000	34.02454235	-86.57415730	U	NAD83	01	009	03160111	al13	303.00	303.00
02455185	33.86065440	-86.44581780	U	NAD83	01	009	03160111	al12	36.1	36.1
02455980	33.71121273	-86.69610130	U	NAD83	01	073	03160111	al13	27.4	27.4
02456500	33.70982680	-86.98333050	U	NAD83	01	073	03160111	al13	885.00	885.00
02457000	33.60149249	-86.75554570	U	NAD83	01	073	03160111	al13	23.90	
02457595	33.59704920	-86.86804830	U	NAD83	01	073	03160111	al13	51.9	
02458190	33.54843779	-86.76137830	S	NAD83	01	073	03160111	al13		
02458300	33.54260504	-86.81749070	S	NAD83	01	073	03160111	al13	26.00	26.00
02458450	33.51760590	-86.87915840	U	NAD83	01	073	03160111	al13	33.50	33.5
02458600	33.54816150	-86.92582660	U	NAD83	01	073	03160111	al13	52.20	52.2
02461500	33.41927620	-86.98277110	U	NAD83	01	073	03160112	al14	52.50	
02462000	33.44733226	-87.12221860	U	NAD83	01	073	03160112	al14	148.00	148.00
02464000	33.47928058	-87.59722970	U	NAD83	01	125	03160112	al14	223.00	223.00
02464146	33.41344824	-87.51056010	U	NAD83	01	125	03160112	al14	6.16	6.16
02464360	33.42483704	-87.64250910	U	NAD83	01	125	03160112	al14	57.2	57.2
02464660	33.29483900	-87.56834020	U	NAD83	01	125	03160112	al14	20.9	20.9
02465000	33.20928528	-87.59000740	U	NAD83	01	125	03160112	al14	4820.00	4820.00
02465292	33.17484164	-87.56472880	S	NAD83	01	125	03160113	al14	10.70	10.70
02465493	32.99734636	-87.62222950	U	NAD83	01	065	03160113	al14	32.30	32.30
02466030	32.77790835	-87.84056870	U	NAD83	01	065	03160113	al14	5810.00	
02467000	32.51958077	-87.87834760	U	NAD83	01	091	03160201	al15	15385.00	15385.00
02467500	32.57374714	-88.19335890	U	NAD83	01	119	03160202	al15	607.00	
02469761	31.75849066	-88.12917630	S	NAD83	01	023	03160203	al15	18417.00	18417.00
02469800	31.74432470	-88.02250660	U	NAD83	01	025	03160203	al15	164.00	164.00
02470072	31.86404249	-87.74722470	U	NAD83	01	025	03160203	al15	10.5	10.5
02471001	30.80296466	-88.14333550	U	NAD83	01	097	03160204	al16	125.00	125.00
02471078	30.50075106	-88.18139060	U	NAD83	01	097	03160205	al16	16.5	16.5
02472000	31.70694444	-89.40694440	5	NAD83	28	031	03170004	ms02	743	743
02472500	31.42583333	-89.41472220	5	NAD83	28	035	03170004	ms02	304	304
02472850	31.48916667	-89.43333330	S	NAD83	28	031	03170004	ms02	257.00	257.00
02473000	31.34305556	-89.28027780	5	NAD83	28	035	03170005	ms02	1748	1748
02473460	31.96611110	-89.11500000	5	NAD83	28	061	03170005	ms02	102	102
02473500	31.68083333	-89.11555560	5	NAD83	28	067	03170005	ms02	238	238
02474500	31.33277778	-89.11250000	5	NAD83	28	111	03170005	ms02	612	612
02474560	31.22166667	-89.05305560	5	NAD83	28	111	03170005	ms02	2542	2542
02474600	31.40361110	-89.02166670	5	NAD83	28	111	03170005	ms02	344	344
02475000	31.10277778	-88.80833330	5	NAD83	28	041	03170005	ms02	3495	3495
02475500	32.32611110	-88.90916670	5	NAD83	28	075	03170001	ms02	369	369
02476500	32.36777778	-88.67722220	5	NAD83	28	075	03170001	ms02	52.1	52.1
02476600	32.29833333	-88.75361110	5	NAD83	28	075	03170001	ms02	342	342
02477000	32.17583333	-88.81972220	5	NAD83	28	023	03170002	ms02	918	918
02477990	31.69416667	-88.51916670	5	NAD83	28	153	03170002	ms02	492	492
02478500	31.14861110	-88.54805560	5	NAD83	28	041	03170003	ms02	2690	2690
02479000	30.97805556	-88.72694440	5	NAD83	28	039	03170006	ms02	6590	6590
02479130	31.05194444	-89.20416670	5	NAD83	28	035	03170007	ms02	355	355
02479155	31.02527778	-89.01666670	5	NAD83	28	111	03170007	ms02	52.6	52.6
02479160	30.85333333	-88.91361110	5	NAD83	28	131	03170007	ms02	701	701
02479300	30.73611110	-88.78111110	5	NAD83	28	039	03170007	ms02	441	441
02479310	30.61055556	-88.64138889	5	NAD83	28	059	03170006	ms02	8204	8204
02479560	30.81185520	-88.45862740	S	NAD83	28	039	03170008	al17	562.00	562.00
02479945	30.85601968	-88.33389880	U	NAD83	01	097	03170008	al17	31.48	31.48
02479980	30.78018805	-88.31889790	U	NAD83	01	097	03170008	al17	8.08	8.08
02480002	30.72602250	-88.27639550	U	NAD83	01	097	03170008	al17	8.22	8.22
02481000	30.55861110	-89.12194440	5	NAD83	28	047	03170009	ms03	96.2	96.2
02481510	30.48361110	-89.27444440	5	NAD83	28	047	03170009	ms03	308	308
02481880	32.84138889	-89.09777780	5	NAD83	28	099	03180001	ms04	520	520
02482000	32.79888889	-89.33500000	5	NAD83	28	079	03180001	ms04	904	904
02482470	32.86222220	-89.44333330	5	NAD83	28	079	03180001	ms04	248	248
02482550	32.70722220	-89.52638890	5	NAD83	28	079	03180001	ms04	1346	1346
02483000	32.58833333	-89.46500000	5	NAD83	28	079	03180001	ms04	411	411
02483001	32.57361110	-89.46861110	S	NAD83	28	123	03180001	ms04	411.00	411.00
02483500	32.66722220	-89.64611110	5	NAD83	28	079	03180001	ms04	1981	1981
02484000	33.03222220	-89.57777780	5	NAD83	28	007	03180001	ms04	303	303
02484500	32.70611110	-89.67194440	5	NAD83	28	079	03180001	ms04	469	469
02485700	32.36500000	-90.14472220	5	NAD83	28	049	03180002	ms04	16.8	16.8
02486000	32.28138889	-90.17888890	5	NAD83	28	121	03180002	ms04	3171	3171
02487500	31.97777778	-89.89750000	5	NAD83	28	127	03180002	ms04	425	425
02488500	31.55333333	-90.08805560	5	NAD83	28	077	03180003	ms04	4993	4993
02489000	31.23777778	-89.84694440	5	NAD83	28	091	03180004	ms04	5720	5720
02489500	30.79324276	-89.82090720	U	NAD83	22	117	03180004	la04	6573.00	
02490500	31.17694444	-90.27944440	5	NAD83	28	113	03180005	ms04	492	492
02492000	30.62935636	-89.89729560	U	NAD83	22	103	03180005	la04	1213.00	
02492343	30.57416667	-89.59472220	5	NAD83	28	109	03180004	ms04	86.1	86.1
02492360	30.66222220	-89.68611110	5	NAD83	28	109	03180004	ms04	175	175
03007800	41.81867578	-78.29279129	S	NAD83	42	083	05010001	pa41	248	
03010500	41.96339800	-78.38612870	S	NAD83	42	083	05010001	pa41	550	
03010655	41.96173237	-78.19806620	S	NAD83	42	105	05010001	pa45	98.7	
03010820	42.07305556	-78.45111110	S	NAD83	36	009	05010001	ny09	1192	
03011020	42.15638889	-78.71527780	S	NAD83	36	009	05010001	ny09	1608	1608
03011800	41.76645099	-78.71863999	S	NAD83	42	083	05010001	pa47	38.8	
03012550	41.84144917	-79.01198460	S	NAD83	42	123	05010001	pa41	2180	
03014500	42.11250000	-79.20388889	S	NAD83	36	013	05010002	ny09	194	
03015000	41.93811450	-79.13310100	S	NAD83	42	123	05010002	pa48	816	
03015310	41.84394850	-79.14976680	S	NAD83	42	123	05010002	pa41	3131	
03015500	41.85255870	-79.31727080	S	NAD83	42	123	05010001	pa49	321	
03016000	41.57089490	-79.40782430	S	NAD83	42	053	05010003	pa41	3660	
03017500	41.60200599	-79.05003920	S	NAD83	42	053	05010003	pa50	233	
03020000	41.47784000	-79.44393510	S	NAD83	42	053	05010003	pa50	479	
03020500	41.48172610	-79.69533040	S	NAD83	42	121	05010003	pa51	283	
03021350	42.01533200	-79.78255070	S	NAD83	42	049	05010004	pa52	92	
03021520	41.90783338	-79.89671890	S	NAD83	42	049	05010004	pa52	221	
03022540	41.69061150	-80.04811219	S	NAD83	42	039	05010004	pa52	31.1	
03022554	41.69588905	-80.10811330	S	NAD83	42	039	05010004	pa52	45.6	
03023100	41.63255476	-80.15950430	S	NAD83	42	039	05010004	pa52	788	
03024000	41.43755525	-79.95589120	S	NAD83	42	121	05010004	pa52	1028	
03025500	41.38950270	-79.82033220	S	NAD83	42	121	05010003	pa41	5982	
03026480	41.64405556	-78.53144440	S	NAD83	42	083	05010005	pa53	8.36	
03026500	41.63117349	-78.57668980	S	NAD83	42	083	05010005	pa53	7.84	
03027500	41.55311760	-78.59613470	S	NAD83	42	047	05010005	pa53	73.2	
03028000	41.57533955	-78.69224919	S	NAD83	42	047	05010005	pa53	63.0	
03028500	41.48617269	-78.67835950	S	NAD83	42	047	05010005	pa53	204	
03029000	41.42089460	-78.73586120	S	NAD83	42	047	05010005	pa53	303	
03029500	41.33061890	-79.20892980	S	NAD83	42	031	05010005	pa53	807	
03030500	41.19256259	-79.44004500	S	NAD83	42	031	05010005	pa53	951	
03031500	41.10061789	-79.68116000	S	NAD83	42	005	05010006	pa41	7671	
03032500	40.99450930	-79.39420880	S	NAD83	42	005	05010006	pa54	528	
03034000	40.93923105	-79.00836738	S	NAD83	42	065	05010006	pa55	158	
03034500	40.83617560	-79.11003560	S	NAD83	42	063	05010006	pa55	87.4	
03036000	40.92756530	-79.29115080	S	NAD83	42	005	05010006	pa55	344	
03036500	40.82034197	-79.53143400	S	NAD83	42	005	05010006	pa41	8973	
03038000	40.65478750	-79.34865110	S	NAD83	42	005	05010006	pa56	191	
03039000	40.72034220	-79.51143320	S	NAD83	42	005	05010006	pa56	278	
03040000	40.28563049	-78.92058060	S	NAD83	42	021	05010007	pa57	451	
03041000	40.34590716	-78.88252440	S	NAD83	42	021	05010007	pa57	183	
03041029	40.34138889	-78.92611110	S	NAD83	42	021	05010007	pa57	678	
03041500	40.41923770	-79.02614040	S	NAD83	42	129	05010007	pa57	715	
03042000	40.47701270	-79.18670090	S	NAD83	42	063	05010007	pa57	193	
03042280	40.57256726	-79.10336640	S	NAD83	42	063	05010007	pa57	57.4	
03042500	40.51728990	-79.17170100	S	NAD83	42	063	05010007	pa57	171	
03044000	40.45451170	-79.39087240	S	NAD83	42	063	05010007	pa57	1358	
03044810	40.16888889	-79.23388889	S	NAD83	42	129	05010008	pa57	8.0	
03045000	40.29257045	-79.34059100	S	NAD83	42	129	05010008	pa57	172	
03047000	40.45888889	-79.44944440	S	NAD83	42	129	05010008	pa57	290	
03048500	40.60450990	-79.55198870	S	NAD83	42	129	05010008	pa57	1825	
03049000	40.71589830	-79.69949350	S	NAD83	42	019	05010009	pa58	137	
03049500	40.61534400	-79.71838129	S	NAD83	42	003	05010009	pa41	11410	
03049800	40.52034620	-79.93810799	S	NAD83	42	003	05010009	pa59	5.78	
03049807	40.50313889	-79.94844440	1	NAD83	42	003	05010009	pa59	57.3	
03049819	40.47783330	-79.97002780	1	NAD83	42	003	05010009	pa60	13.4	
03050000	38.80927500	-79.88173420	U	NAD83	54	083	05020001	wv02	185	185
03051000	39.02926940	-79.93590799	U	NAD83	54	001	05020001	wv02	406	406
03052000	39.03954454	-80.06813520	U	NAD83	54	001	05020001	wv02	148	148
03052120	38.82010299	-80.21507950	S	NAD83	54	097	05020001	wv02	94.7	
03052500	38.96398938	-80.15258060	U	NAD83	54	097	05020001	wv02	14.3	14.3
03053500	39.05121000	-80.11452540	U	NAD83	54	001	05020001	wv02	277	
03054500	39.15037545	-80.03869100	U	NAD83	54	001	05020001	wv02	914	914
03056000	39.31981459	-80.02507790	U	NAD83	54	091	05020001	wv02	1182.00	1182
03056250	39.33648107	-79.99340940	U	NAD83	54	091	05020001	wv02	96.8	96.8
03057000	39.43508660	-80.13257890	U	NAD83	54	049	05020001	wv02	1363.00	1363
03058000	39.00452778	-80.47336110	5	NAD83	54	041	05020002	wv02	101	101
03058975	39.23870156	-80.35897930	U	NAD83	54	033	05020002	wv02	368	368
03061000	39.42230818	-80.27591870	U	NAD83	54	033	05020002	wv02	759	
03061500	39.50397288	-80.17202350	U	NAD83	54	049	05020003	wv02	116	116
03062500	39.62924826	-79.95256330	U	NAD83	54	061	05020003	wv02	63.2	
03065000	39.07232928	-79.62283730	U	NAD83	54	093	05020004	wv02	349	349
03066000	39.12705240	-79.46838520	U	NAD83	54	093	05020004	wv02	85.9	85.9
03067510	38.61705760	-79.86978490	S	NAD83	54	083	05020004	wv02	60.2	
03068800	38.91316335	-79.77034200	T	NAD83	54	083	05020004	wv02	151	
03069500	39.12288350	-79.68117409	U	NAD83	54	093	05020004	wv02	722	722
03070260	39.49481040	-79.64449690	5	NAD83	54	077	05020004	wv02	1044	
03070500	39.62175000	-79.70455560	1	NAD83	54	077	05020004	wv02	200	
03072000	39.75924490	-79.97061520	S	NAD83	42	059	05020005	pa62	229	
03072655	39.82507696	-79.92283290	S	NAD83	42	059	05020005	pa61	4440	
03073000	39.92313056	-80.07255800	S	NAD83	42	059	05020005	pa62	180.00	
03073751	39.99741110	-79.95894170	S	NAD83	42	051	05020005	pa61		
03074500	39.98007580	-79.76420850	S	NAD83	42	051	05020005	pa62	73.7	
03075070	40.26229225	-79.90115970	S	NAD83	42	003	05020005	pa61	5340	
03075500	39.42158330	-79.42363889	1	NAD83	24	023	05020006	md02	134	
03075905	39.53800000	-79.31577780	1	NAD83	24	023	05020006	md02	13.1	
03076100	39.52580556	-79.41075000	S	NAD83	24	023	05020006	md02	250	
03076500	39.65361110	-79.40830560	S	NAD83	24	023	05020006	md02	295	
03076600	39.65613889	-79.39411110	S	NAD83	24	023	05020006	md02	48.9	
03077500	39.80535485	-79.36420190	S	NAD83	42	111	05020006	pa64	436	
03078000	39.70219444	-79.13638889	S	NAD83	24	023	05020006	md02	62.5	
03079000	39.85991667	-79.22883330	S	NAD83	42	111	05020006	pa64	382	
03080000	39.82035500	-79.32142270	S	NAD83	42	111	05020006	pa64	121	
03081000	39.82757670	-79.37253530	S	NAD83	42	051	05020006	pa64	1029	
03081500	39.86590869	-79.49448290	S	NAD83	42	051	05020006	pa64	1062	
03082500	40.01752778	-79.59322220	S	NAD83	42	051	05020006	pa64	1326	
03083500	40.24022220	-79.80669440	S	NAD83	42	003	05020006	pa64	1715	
03084698	40.39423566	-79.80588050	S	NAD83	42	003	05020005	pa62	123	
03084800	40.40534670	-79.82782569	S	NAD83	42	003	05020005	pa62	18.0	
03085213	40.43284690	-80.02949830	1	NAD83	42	003	05030101	pa65	18.1	
03085500	40.40062470	-80.09644440	S	NAD83	42	003	05030101	pa66	257	
03086000	40.54923420	-80.20561480	S	NAD83	42	003	05030101	pa43	19500	
03090500	41.04839120	-81.00120320	S	NAD83	39	099	05030103	oh01	248	248.
03091500	41.13144610	-80.97120180	S	NAD83	39	099	05030103	oh01	273	273.
03092460	41.15700127	-81.07176210	S	NAD83	39	133	05030103	oh01	81.7	81.7
03093000	41.26116735	-80.95425690	S	NAD83	39	155	05030103	oh01	97.6	97.6
03094000	41.23922335	-80.88064200	S	NAD83	39	155	05030103	oh01	575	575.
03095500	41.29977898	-80.75841410	S	NAD83	39	155	05030103	oh01	97.5	97.5
03098600	41.10505807	-80.66257550	S	NAD83	39	099	05030103	oh01	978	978.
03101500	41.49810898	-80.46006929	S	NAD83	42	039	05030102	pa69	167	
